ID,Start,End,Speaker,Text
2023,"01:17:14","01:17:15",Crissdalynn,"I'm just doing the quarter attack."
2024,"01:17:15","01:17:15",Crissdalynn,"Okay."
2025,"01:17:17","01:17:19",Crissdalynn,"First attack was 18 plus."
2026,"01:17:22","01:17:22",Crissdalynn,"Healing."
2027,"01:17:23","01:17:23",Crissdalynn,"3,"
2028,"01:17:23","01:17:24",Crissdalynn,"4,"
2029,"01:17:24","01:17:24",Crissdalynn,"5,"
2030,"01:17:24","01:17:26",Crissdalynn,"6,"
2031,"01:17:26","01:17:26",Crissdalynn,"7,"
2032,"01:17:26","01:17:26",Crissdalynn,"8,"
2033,"01:17:26","01:17:26",Crissdalynn,"9,"
2034,"01:17:26","01:17:27",Crissdalynn,"10,"
2035,"01:17:27","01:17:29",Crissdalynn,"11 damage for the first hit."
2036,"01:17:29","01:17:29",DM,"Okay."
2037,"01:17:30","01:17:30",DM,"Yeah,"
2038,"01:17:30","01:17:30",DM,"I mean,"
2039,"01:17:31","01:17:31",DM,"yeah,"
2040,"01:17:31","01:17:32",DM,"you totally hit with that one."
2041,"01:17:32","01:17:36",Crissdalynn,"Second attack is 19."
2042,"01:17:37","01:17:38",Speaker 1,"19 hits."
2043,"01:17:38","01:17:38",Crissdalynn,"Okay."
2044,"01:17:39","01:17:39",Crissdalynn,"Second attack,"
2045,"01:17:39","01:17:40",Crissdalynn,"7,"
2046,"01:17:40","01:17:40",Crissdalynn,"8,"
2047,"01:17:40","01:17:40",Crissdalynn,"9,"
2048,"01:17:40","01:17:40",Crissdalynn,"10,"
2049,"01:17:41","01:17:41",Crissdalynn,"11,"
2050,"01:17:41","01:17:41",Crissdalynn,"12,"
2051,"01:17:41","01:17:41",Crissdalynn,"13,"
2052,"01:17:42","01:17:42",Crissdalynn,"14,"
2053,"01:17:42","01:17:42",Crissdalynn,"15,"
2054,"01:17:42","01:17:44",Crissdalynn,"16 damage for the second attack."
2055,"01:17:45","01:17:46",Speaker 1,"Yep."
2056,"01:17:46","01:17:46",Crissdalynn,"Okay."
2057,"01:17:47","01:17:50",Crissdalynn,"Because I have Agile Parry,"
2058,"01:17:50","01:17:52",Crissdalynn,"do you make an unarmed striker spreader your attack action?"
2059,"01:17:52","01:17:53",Crissdalynn,"And you are holding a Kinsey weapon,"
2060,"01:17:54","01:17:54",Crissdalynn,"which is my quarterstack,"
2061,"01:17:54","01:17:55",Crissdalynn,"I encrust you to AC."
2062,"01:17:56","01:17:57",Crissdalynn,"My AC is currently 19."
2063,"01:17:58","01:17:58",Speaker 1,"All right."
2064,"01:17:58","01:17:59",Speaker 1,"For the next round."
2065,"01:17:59","01:17:59",Crissdalynn,"Yep."
2066,"01:17:59","01:18:01",Crissdalynn,"So are you attacking it with your..."
2067,"01:18:01","01:18:03",Crissdalynn,"I'm just holding the quarterstaff."
2068,"01:18:04","01:18:07",Catarina,"I like quarterstaff and then unarmed strike."
2069,"01:18:07","01:18:07",Catarina,"I was like,"
2070,"01:18:07","01:18:07",Catarina,"wait,"
2071,"01:18:08","01:18:08",Catarina,"what?"
2072,"01:18:08","01:18:09",Crissdalynn,"I could use the quarterstaff,"
2073,"01:18:09","01:18:14",Crissdalynn,"but I would lose the d6 because my tattoo only works for unarmed strikes."
2074,"01:18:14","01:18:16",Crissdalynn,"I'm just holding the quarterstaff and just punching it twice."
2075,"01:18:17","01:18:18",Crissdalynn,"I know I'm going to use Fury of Lows."
2076,"01:18:18","01:18:20",Crissdalynn,"It's kind of like one of these and then just..."
2077,"01:18:20","01:18:21",Crissdalynn,"Yeah,"
2078,"01:18:21","01:18:21",Crissdalynn,"pretty much."
2079,"01:18:22","01:18:23",Crissdalynn,"Fury of Lows."
2080,"01:18:25","01:18:26",Crissdalynn,"Flurry of Lows."
2081,"01:18:26","01:18:26",Crissdalynn,"I always say that."
2082,"01:18:27","01:18:28",Crissdalynn,"Oh,"
2083,"01:18:28","01:18:28",Crissdalynn,"no,"
2084,"01:18:28","01:18:29",Crissdalynn,"I used my bonus action."
2085,"01:18:29","01:18:30",DM,"Oh,"
2086,"01:18:30","01:18:30",DM,"yes,"
2087,"01:18:30","01:18:30",DM,"you do."
2088,"01:18:31","01:18:31",DM,"Yeah,"
2089,"01:18:31","01:18:31",DM,"for the..."
2090,"01:18:31","01:18:31",DM,"Right."
2091,"01:18:32","01:18:33",Crissdalynn,"Never mind."
2092,"01:18:33","01:18:34",Crissdalynn,"For activating my tattoo."
2093,"01:18:35","01:18:35",Speaker 1,"Yeah."
2094,"01:18:36","01:18:37",Crissdalynn,"That is where I end my turn."
2095,"01:18:37","01:18:37",DM,"Okay."
2096,"01:18:38","01:18:39",DM,"Did you move when you moved towards them?"
2097,"01:18:40","01:18:40",DM,"Yes."
2098,"01:18:40","01:18:41",DM,"How far did you move?"
2099,"01:18:41","01:18:42",DM,"I know you stopped 50 feet away."
2100,"01:18:42","01:18:42",DM,"It was,"
2101,"01:18:43","01:18:43",DM,"like,"
2102,"01:18:43","01:18:43",DM,"10 feet."
2103,"01:18:43","01:18:44",Crissdalynn,"I moved 10 feet."
2104,"01:18:45","01:18:45",DM,"You only moved 10 feet."
2105,"01:18:45","01:18:46",DM,"I only moved 10 feet."
2106,"01:18:47","01:18:47",DM,"All right."
2107,"01:18:48","01:18:48",DM,"That's..."
2108,"01:18:48","01:18:48",DM,"Okay."
2109,"01:18:49","01:18:50",Speaker 1,"That's not important."
2110,"01:18:51","01:18:52",Crissdalynn,"Sounds like it's important,"
2111,"01:18:52","01:18:52",Crissdalynn,"guys."
2112,"01:18:54","01:18:55",DM,"That's it for your turn?"
2113,"01:18:55","01:18:56",DM,"You know what he says?"
2114,"01:18:56","01:18:57",DM,"That's not important."
2115,"01:18:57","01:18:57",DM,"Like,"
2116,"01:18:57","01:18:58",DM,"I'm pretty sure it is."
2117,"01:18:59","01:18:59",DM,"Um,"
2118,"01:18:59","01:19:03",DM,"Otar's going to use a legendary action."
2119,"01:19:03","01:19:03",DM,"Not good."
2120,"01:19:03","01:19:06",DM,"Instead of threatening him and looking mighty tasty,"
2121,"01:19:07","01:19:07",DM,"flying up there,"
2122,"01:19:07","01:19:08",DM,"um,"
2123,"01:19:08","01:19:10",DM,"he's going to use his tongue lash."
2124,"01:19:10","01:19:12",DM,"That's my old chicken in the back."
2125,"01:19:13","01:19:13",DM,"Yeah."
2126,"01:19:14","01:19:14",DM,"Uh,"
2127,"01:19:14","01:19:17",DM,"14 bullets."
2128,"01:19:19","01:19:19",DM,"Um,"
2129,"01:19:19","01:19:20",DM,"wow,"
2130,"01:19:20","01:19:20",DM,"that,"
2131,"01:19:20","01:19:20",DM,"yeah,"
2132,"01:19:21","01:19:21",DM,"uh,"
2133,"01:19:21","01:19:22",DM,"does 22 hit?"
2134,"01:19:22","01:19:23",DM,"It does,"
2135,"01:19:23","01:19:23",Speaker 1,"unfortunately."
2136,"01:19:24","01:19:24",DM,"All right,"
2137,"01:19:25","01:19:28",DM,"that is a total of 11 bludgeoning damage,"
2138,"01:19:28","01:19:32",DM,"and I need you to BV 16."
2139,"01:19:32","01:19:33",Crissdalynn,"I'm going to use a deflect."
2140,"01:19:35","01:19:38",Crissdalynn,"And I'm going to deflect out 11 damage."
2141,"01:19:39","01:19:39",Speaker 1,"Okay."
2142,"01:19:41","01:19:42",Crissdalynn,"You're going to deflect it."
2143,"01:19:42","01:19:44",Crissdalynn,"I'm just deflecting the 11 damage."
2144,"01:19:44","01:19:45",Crissdalynn,"Which damage did I take?"
2145,"01:19:45","01:19:46",DM,"It is 11."
2146,"01:19:46","01:19:46",Crissdalynn,"It is 11."
2147,"01:19:47","01:19:47",Crissdalynn,"Oh."
2148,"01:19:48","01:19:49",Crissdalynn,"It is a reaction."
2149,"01:19:50","01:19:51",Crissdalynn,"And the NDBF has crashed."
2150,"01:19:52","01:19:59",Crissdalynn,"I'm going to use a second reaction to bounce the tongue back,"
2151,"01:19:59","01:20:00",Crissdalynn,"actually."
2152,"01:20:00","01:20:01",Crissdalynn,"Which I might do."
2153,"01:20:01","01:20:01",Crissdalynn,"Hold on a second."
2154,"01:20:02","01:20:02",Speaker 1,"Back to my directions."
2155,"01:20:04","01:20:04",Crissdalynn,"Uh,"
2156,"01:20:04","01:20:04",Crissdalynn,"da,"
2157,"01:20:05","01:20:05",Crissdalynn,"da,"
2158,"01:20:05","01:20:05",Crissdalynn,"da,"
2159,"01:20:05","01:20:05",Speaker 1,"da."
2160,"01:20:06","01:20:08",DM,"Did the tongue slap last?"
2161,"01:20:08","01:20:08",Crissdalynn,"It did,"
2162,"01:20:08","01:20:08",Crissdalynn,"yeah."
2163,"01:20:09","01:20:09",Crissdalynn,"Did the tongue slap?"
2164,"01:20:10","01:20:11",Crissdalynn,"Slapping tongues."
2165,"01:20:13","01:20:13",Crissdalynn,"Okay,"
2166,"01:20:13","01:20:15",Crissdalynn,"I'm going to just because I can,"
2167,"01:20:16","01:20:21",Crissdalynn,"I'm going to use my second I'm going to slap it back towards it."
2168,"01:20:21","01:20:24",Crissdalynn,"When an attack roll hits and a damage does bludgeoning,"
2169,"01:20:24","01:20:25",Crissdalynn,"is it bludgeoning for you,"
2170,"01:20:25","01:20:25",Crissdalynn,"Singer's Flashing?"
2171,"01:20:25","01:20:26",Crissdalynn,"It is bludgeoning."
2172,"01:20:26","01:20:26",Crissdalynn,"Perfect."
