ID,Start,End,Speaker,Text
75,02:53,02:55,Speaker mic00,"Oh, she's got saved."
76,02:53,02:55,Speaker mic01,"Oh, save the matter."
77,02:55,03:00,Speaker mic01,"Alright, so what's the DC for 8 plus it's your by the way?"
78,02:57,02:58,Speaker mic00,What's the decent part?
79,03:00,03:04,Speaker mic01,My proficiency bonus plus my dex mod.
80,03:04,03:05,Speaker mic01,Scroll up to the top.
81,03:05,03:06,Speaker mic01,So eight plus two plus two double.
82,03:06,03:07,Speaker mic01,Sometimes it'll say it up here.
83,03:08,03:09,Speaker mic01,Yeah.
84,03:09,03:15,Speaker mic00,"All right, let's put my speech."
85,03:09,03:15,Speaker mic01,"Alright, so my proficiency bonus is two."
86,03:15,03:16,Speaker mic01,It's two.
87,03:16,03:17,Speaker mic01,It's two.
88,03:17,03:24,Speaker mic01,And then my dex mod is five.
89,03:24,03:27,Speaker mic01,So eight plus seven is you gotta make it fifteen.
90,03:27,03:28,Speaker mic00,Okay.
91,03:29,03:30,Speaker mic01,It's pretty fucking high.
92,03:30,03:31,Speaker mic01,I'm gonna call that cocked.
93,03:31,03:41,Speaker mic00,That's a bit called it's plus five.
94,03:31,03:34,Speaker mic01,That's a big cock.
95,03:36,03:38,Speaker mic01,Uh good.
96,03:38,03:40,Speaker mic01,That choose next mod is plus five.
97,03:41,03:43,Speaker mic00,"Oh, and it's a ten."
98,03:43,03:43,Speaker mic00,That's not good.
99,03:43,03:50,Speaker mic00,"Okay, well, I guess I'm going to use these and instead take um half damage."
100,03:52,03:55,Speaker mic01,Okay.
101,03:55,03:59,Speaker mic00,So half of whatever you're ready for.
102,03:55,03:59,Speaker mic01,"So the uh yeah, that would be whatever you roll for."
103,03:59,04:04,Speaker mic01,"Um okay, you take two."
104,04:04,04:06,Speaker mic01,Additional more damage.
105,04:06,04:07,Speaker mic01,Oh two additional fire damage.
106,04:07,04:08,Speaker mic01,Okay.
107,04:08,04:09,Speaker mic01,You kill me.
108,04:09,04:10,Speaker mic01,Thank you.
109,04:12,04:20,Speaker mic00,I spend my necessarily.
110,04:12,04:16,Speaker mic01,I s I uh really you still have to.
111,04:16,04:21,Speaker mic01,"Yeah, I I I know, I know, but it goes my turn."
112,04:20,04:21,Speaker mic00,I am so sorry.
113,04:22,04:22,Speaker mic00,That's okay.
114,04:22,04:26,Speaker mic00,I um okay.
115,04:28,04:29,Speaker mic00,"Yeah, we're not right."
116,04:28,04:29,Speaker mic01,"You're down, right?"
117,04:29,04:30,Speaker mic01,Yeah.
118,04:31,04:40,Speaker mic00,"I was gonna heal myself, but with the spider so I was like Do you have you have any inspiration?"
119,04:32,04:33,Speaker mic01,I'm only healing one.
120,04:33,04:38,Speaker mic01,"I guess I will was the spider, so I was like, shit, I wish I could not available right now."
121,04:40,04:43,Speaker mic01,I burned it trying to make that safe.
122,04:42,04:45,Speaker mic00,Did we give out inspiration last time?
123,04:45,04:47,Speaker mic01,I still have a rugby.
124,04:45,04:48,Speaker mic00,"I don't I think I don't think we did, did we?"
125,04:48,04:49,Speaker mic01,"No, I don't think so."
126,04:49,04:50,Speaker mic01,No.
127,04:50,04:55,Speaker mic00,And I would I would say that everyone has at least one inspiration on one as a time.
128,04:55,04:59,Speaker mic01,"Yeah, I still have my heroic, yes."
129,04:59,05:00,Speaker mic01,Because I rolled low.
130,05:00,05:02,Speaker mic01,If I fuck it's a seven!
131,05:00,05:02,Speaker mic00,I want you to have your currents.
132,05:04,05:05,Speaker mic01,"Nah, I didn't make it again."
133,05:05,05:13,Speaker mic00,Like I rolled like a uh I would allow someone to donate an inspiration.
134,05:05,05:10,Speaker mic01,Like I I rolled like a sub ten uh three times.
135,05:12,05:14,Speaker mic01,"If you take mine, no, no, give mine."
136,05:14,05:16,Speaker mic01,I'm the one who put him down.
137,05:16,05:17,Speaker mic01,You have to take mine.
138,05:17,05:17,Speaker mic01,Okay.
139,05:17,05:19,Speaker mic01,Can we re-roll one more time.
140,05:18,05:22,Speaker mic00,"Yes, but it is concrete."
141,05:23,05:28,Speaker mic01,I'll I'll use the black nice.
142,05:23,05:26,Speaker mic00,"Here, here goes all right, guys."
143,05:28,05:30,Speaker mic00,I only see one digit.
144,05:33,05:36,Speaker mic01,"I had to eat the dice, just don't want it to happen."
145,05:37,05:38,Speaker mic01,Take them and blue.
146,05:38,05:41,Speaker mic01,These are the dice that I rolled like four Nat 20 in one game with.
147,05:41,05:42,Speaker mic01,They're good dice.
148,05:44,05:45,Speaker mic01,I don't need both.
149,05:45,05:46,Speaker mic01,These are good dice.
150,05:46,05:46,Speaker mic00,"Okay, alright."
151,05:46,05:47,Speaker mic01,These are good dice.
152,05:47,05:48,Speaker mic00,You gotta roll the whole death save.
153,05:47,05:48,Speaker mic01,You gotta roll a depth save.
154,05:48,05:49,Speaker mic01,"They're good, boys."
155,05:49,05:52,Speaker mic01,I'm just a bad um what's the serve again?
156,05:52,05:54,Speaker mic01,"Yeah, it's a it's a straight up roll."
157,05:54,05:55,Speaker mic01,Uh straight up roll.
158,05:55,05:55,Speaker mic00,Ten rounds.
159,05:56,05:57,Speaker mic01,10 or higher is the success.
160,05:57,06:01,Speaker mic01,Nine or lower is pretty cool.
161,05:59,06:02,Speaker mic00,You gotta get the two of them to get back up.
162,06:02,06:05,Speaker mic01,That's uh six is below.
163,06:04,06:10,Speaker mic00,"Oh, that's that's it, that's your first save, so first failure."
164,06:11,06:13,Speaker mic00,"Uh John, you're up."
165,06:13,06:14,Speaker mic00,Cool.
166,06:14,06:18,Speaker mic00,"Uh well these guys are being like, yeah."
167,06:14,06:18,Speaker mic01,Um so these guys are engaging me in melee.
168,06:18,06:19,Speaker mic01,Okay.
169,06:19,06:40,Speaker mic00,Um I'll call you.
170,06:19,06:24,Speaker mic01,Um I am going to uh what do we got?
171,06:26,06:30,Speaker mic01,"Holy oh yeah, I can make it."
172,06:30,06:41,Speaker mic01,"Um I'm just gonna fucking take the attacks of opportunity as I ditch the hell out, go over to Perrin, and I cast my last spell, which is gonna be cure wounds on."
173,06:41,06:42,Speaker mic01,Nice.
174,06:42,06:44,Speaker mic01,Studio Swiss mods.
175,06:47,06:47,Speaker mic01,Okay.
176,06:50,07:05,Speaker mic01,"Actually, first let's let's see if they both hit me and kill me before I hit 14 and a five for mods to hit are um it would be a 14 hits."
177,07:04,07:06,Speaker mic00,"Yeah, that one hits and the five dozen."
178,07:06,07:10,Speaker mic00,"Yeah, so one of them gets um."
179,07:06,07:07,Speaker mic01,Yep.
180,07:08,07:09,Speaker mic01,Cool.
181,07:09,07:12,Speaker mic01,Uh let's hope it's only damage.
182,07:10,07:12,Speaker mic00,I get some more damage for that damage.
183,07:12,07:16,Speaker mic00,Um just a second.
184,07:14,07:18,Speaker mic00,Uh thirteen damage.
185,07:14,07:18,Speaker mic01,Uh 13 damage.
186,07:19,07:23,Speaker mic00,And you are um oh and it's piercing damage.
187,07:23,07:25,Speaker mic00,"You are immune to poison, right?"
188,07:23,07:25,Speaker mic01,"You are mean for poison, right?"
189,07:25,07:25,Speaker mic01,I am.
190,07:25,07:29,Speaker mic00,So you take no poison damage.
191,07:29,07:39,Speaker mic00,Um you're uh using your action to heal up access to that stuff.
192,07:33,07:37,Speaker mic01,"Yeah, I use my action to cast cure."
193,07:37,07:39,Speaker mic01,Um and then I still have a bonus action.
194,07:39,07:42,Speaker mic01,Do I have any potions?
195,07:43,07:53,Speaker mic00,So your wounds and then you know the first thing you'll just be once.
196,07:43,07:45,Speaker mic01,Just to learn.
197,07:45,07:49,Speaker mic01,"Oh yeah, here let me we'll do the important part first."
198,07:49,07:50,Speaker mic01,Fuck yeah.
199,07:50,07:53,Speaker mic01,13 you you're healed for 16 points.
200,07:53,07:55,Speaker mic00,Nice.
201,07:54,07:56,Speaker mic01,Thank goodness.
202,07:56,07:57,Speaker mic01,I was very pre-handed.
203,07:58,08:05,Speaker mic01,"If I have a potion, I am going to drink it as my bonus, but I do not have any healing potions."
204,08:05,08:09,Speaker mic01,"What the fuck, I thought I thought we all You only have poisons."
205,08:18,08:20,Speaker mic01,"Yeah, shit biscuits."
206,08:24,08:25,Speaker mic01,Okay.
207,08:26,08:38,Speaker mic01,Straws is looking everywhere on my character sheet for well in that case for my bonus action.
208,08:38,08:40,Speaker mic01,What can I do?
209,08:41,08:53,Speaker mic01,Do I have bonus action um favored enemy hunter's mark on the red?
210,08:53,08:54,Speaker mic01,On the red?
211,08:54,08:54,Speaker mic00,Yeah.
212,08:54,08:54,Speaker mic00,Okay.
213,08:55,08:56,Speaker mic00,Uh yeah.
214,08:56,08:58,Speaker mic00,Uh do you learn any information about it?
215,08:58,09:00,Speaker mic00,True or it's just you've been more.
216,08:58,09:03,Speaker mic01,Or it's just it just gives me an extra 1v6 for savage.
217,09:02,09:07,Speaker mic00,And this is a spell and how does it how does it word the spell?
218,09:07,09:19,Speaker mic00,Because what gets in and for this barrier is uh I mean you can see it's nothing like this.
219,09:07,09:10,Speaker mic01,Because what gets in through the roots.
220,09:10,09:10,Speaker mic01,"Oh, okay."
221,09:14,09:19,Speaker mic01,"There's there's nothing like physically going through, like it's just I'm just going like you're mine."
222,09:19,09:21,Speaker mic00,"Okay, yeah, that doesn't matter."
223,09:19,09:20,Speaker mic01,"Okay, yeah, that does kind of thing."
224,09:21,09:23,Speaker mic01,And it's I'm the only one that gets that bonus damage.
225,09:23,09:24,Speaker mic01,So yeah.
226,09:24,09:26,Speaker mic01,It's it's it's essentially favorite enemy.
227,09:26,09:27,Speaker mic00,"Yep, okay."
228,09:28,09:33,Speaker mic00,Is that basically is that it's that is that it for your turn?
229,09:33,09:34,Speaker mic01,That looked for my turn.
230,09:34,09:34,Speaker mic01,Yeah.
231,09:34,09:34,Speaker mic00,Okay.
232,09:34,10:03,Speaker mic00,"Um yeah, okay, very much like that."
233,09:35,09:36,Speaker mic01,Um I I have a drink.
234,09:36,09:37,Speaker mic01,Thank you very much.
235,09:37,09:38,Speaker mic01,"Okay, okay, fair enough."
236,09:38,09:40,Speaker mic01,"Oh, no, no, that that's not it for my turn."
237,09:40,09:42,Speaker mic01,I still have a little bit of movement left.
238,09:42,09:47,Speaker mic01,Um because I get the extra plus ten feet on the first rounds.
239,09:47,09:53,Speaker mic01,So I have that was twenty twenty-five.
240,09:53,10:00,Speaker mic01,"So I've got ten feet of movement left, and I just pippity hoppity, get off my property."
241,10:00,10:01,Speaker mic01,Nice.
242,10:01,10:03,Speaker mic01,"And and now that's me, I'm done."
243,10:03,10:03,Speaker mic00,Okay.
244,10:03,10:05,Speaker mic01,"Wait, those aren't tunnels?"
245,10:05,10:07,Speaker mic01,We're just in a huge open room?
246,10:07,10:07,Speaker mic01,Yeah.
247,10:07,10:09,Speaker mic00,"Those are water that's water quick, sorry."
248,10:09,10:11,Speaker mic01,"Yeah, yeah, those are just corridors."
249,10:11,10:15,Speaker mic00,I have the actual picture that I should be showing you guys right now.
250,10:15,10:15,Speaker mic00,Hold on.
251,10:15,10:16,Speaker mic01,I um hang on.
252,10:15,10:17,Speaker mic00,Um Caden.
253,10:17,10:20,Speaker mic00,I would like you to roll a luck roll for me.
254,10:17,10:21,Speaker mic01,I thought we were gonna fucking luck.
255,10:20,10:21,Speaker mic00,A luck roll.
256,10:21,10:21,Speaker mic00,A lock roll.
257,10:21,10:23,Speaker mic01,"I thought we were at that two, but I think."
258,10:23,10:26,Speaker mic01,"And then like when we got the here, then the room opened up like that."
259,10:23,10:26,Speaker mic00,It is it is just a D20.
260,10:26,10:32,Speaker mic00,And it's it's the same as a um a uh as a dev same room.
261,10:28,10:32,Speaker mic01,That's a um a uh a depth saving row.
262,10:32,10:36,Speaker mic00,"You just need ten or higher, and this is a pure chance of your luck."
263,10:34,10:34,Speaker mic01,Okay.
264,10:36,10:47,Speaker mic01,"And when you're actually rolling four, this is a connection to your patrol to roll out in these dying moments for help."
265,10:45,10:48,Speaker mic01,Very cool.
266,10:48,10:54,Speaker mic00,"And if you roll hot, ten or higher, you can establish contact with your patron and something may happen."
267,10:54,10:58,Speaker mic00,"But it is I I'm making the dice design, I'm not just gonna give it to you."
268,10:55,10:57,Speaker mic01,But it I'm I'm making the dice beside him.
269,10:58,10:59,Speaker mic01,To add more higher moment.
270,10:58,10:59,Speaker mic00,You need a ten or higher.
271,11:00,11:16,Speaker mic01,"To add more stakes to this, I'm I don't know if you read my my blurb I sent you about like he was going to lean on the patron and his on his deathbed when it's because we left him at three HP, so I'm like, oh he's probably gonna be like, I need to be stronger, please give me more power!"
272,11:16,11:17,Speaker mic00,"Yep, yep."
273,11:17,11:28,Speaker mic01,Uh well let's 15 yeah.
274,11:18,11:23,Speaker mic00,That all that does it.
275,11:28,11:45,Speaker mic01,"As you feel the life evening in your body, you freak out, you have not done, you are not ready to go yet in your bullets far off in the distance in the parking quiet worse."
276,11:39,11:44,Speaker mic00,You hear a voice far off in the distance in the back of your mind.
277,11:44,11:45,Speaker mic00,Quiet at first.
278,11:46,11:47,Speaker mic00,Louder.
279,11:46,11:55,Speaker mic01,"Loud I'm sorry, I'm sorry, I'm sorry."
280,11:58,11:58,Speaker mic00,He's learning!
281,11:59,12:02,Speaker mic01,"It's so bad to sound like him, but it's not my game."
282,12:02,12:02,Speaker mic01,I'm so sorry.
283,12:02,12:03,Speaker mic00,Patron is learning.
284,12:02,12:03,Speaker mic01,So sorry.
285,12:05,12:11,Speaker mic00,You hear you hear the second word you have ever heard from your patron.
286,12:11,12:17,Speaker mic01,"No, I've got no rogue button."
287,12:13,12:14,Speaker mic00,Second two words.
288,12:15,12:17,Speaker mic00,Not yet.
289,12:17,12:20,Speaker mic00,And you feel cold wash over you.
290,12:17,12:41,Speaker mic01,"And you feel the watch uh Brian in your rope and nose and cough, cough vomit up water, salty, frying seawaters out of your mouth and nostrils, coughing, then you realize you have one HP and you have your tongue."
291,12:20,12:24,Speaker mic00,Um your throat and nose.
292,12:35,12:38,Speaker mic00,And you realize alive again.
293,12:42,12:43,Speaker mic01,Fucking go.
294,12:47,12:51,Speaker mic00,So we're gonna keep the initiative order the same.
295,12:51,12:51,Speaker mic01,Cool.
296,12:51,13:02,Speaker mic01,"Jean Claude healing you and you reaching up being getting the roll, giving you back your uh I can do other things than healing with my turn, probably."
297,12:52,13:01,Speaker mic00,"Healing you, and you're reaching out being it giving that block control, maybe back your head."
298,13:01,13:02,Speaker mic00,Oh probably.
299,13:02,13:04,Speaker mic00,"Wait, no, you have way more than one HP."
300,13:04,13:11,Speaker mic00,"Because uh yeah, yeah, does that technically have to do it?"
301,13:04,13:11,Speaker mic01,Because I level does that technically happen after my turn.
302,13:11,13:12,Speaker mic01,"No, I healed you for 16."
303,13:12,13:13,Speaker mic01,"16, yeah."
304,13:13,13:15,Speaker mic01,16?
305,13:15,13:20,Speaker mic00,"Like let's just let's not get into the nitty-hood too much, and then you go back up."
306,13:15,13:18,Speaker mic01,Like however you want to buy.
307,13:18,13:20,Speaker mic01,Let's not get into a middle to me.
308,13:21,13:22,Speaker mic01,It happens.
309,13:22,13:26,Speaker mic01,"I mean, technically with the with the tech technically with the speed, this is how he's always viewed it."
310,13:22,13:32,Speaker mic00,"Technically with tech technically with the speed, it's like no, I I keep getting distracted."
311,13:26,13:29,Speaker mic01,"With the speed in which our characters are moving, because these are all happening within seconds."
312,13:32,13:44,Speaker mic01,"Technically, technically that moment where he you have that like you you're hoping, you're hoping, you reach out, you hear whatever you actually hear, if it's rare, fine."
313,13:33,14:00,Speaker mic00,"Technically, that moment where he you have that like you're rubbing your own brain, you reach out, you hear whatever you're actually here, different mind you vomit that up, and while that that could technically be happening simultaneously as moving backwards and landing right hands like that healing, and then break you back up, so now in which you can be back up your mind, then that 50 hits you."
314,13:57,14:00,Speaker mic01,"So not only would you be back up to one, then that 15 would hit you."
315,14:00,14:13,Speaker mic00,"Technically, because of how quickly the user action will be in time, those moments could happen when Sam is the majority of down, and then you reach out to that mining to for that won't be happening while it needs moving."
316,14:00,14:11,Speaker mic01,"Technically, because of how quickly these are actually moving in time, those moments could happen simultaneously because you're already down, and then you reach out in your mind for that."
317,14:13,14:15,Speaker mic01,"It doesn't say in the same prime of time, it's very fun."
318,14:14,14:18,Speaker mic00,"I'm dead, it'm alive, I'm dead, I'm alive."
319,14:15,14:20,Speaker mic01,"Oh, I need to."
320,14:15,14:19,Speaker mic00,"Oh, I didn't miss that."
321,14:23,14:25,Speaker mic01,"Okay, what do I want to do for my turn then?"
322,14:23,14:24,Speaker mic00,"Okay, okay."
323,14:28,14:35,Speaker mic01,"I feel like I have sent a picture of this to Franny Gozola, it's so detailed, and I'm like, just give me a minute."
324,14:33,14:35,Speaker mic00,So it means that one skill.
325,14:39,14:43,Speaker mic00,"Oh, you know, I have something fun that I want to do actually."
326,14:43,14:54,Speaker mic00,Uh really quick.
327,14:43,14:45,Speaker mic01,"Except no, it's a say it's a fillet."
328,14:49,14:53,Speaker mic01,"Oh, yeah, it's over there, Fred, get it."
329,14:54,14:56,Speaker mic01,Did you get on the laptop?
330,14:57,14:57,Speaker mic01,Oh shit.
331,14:58,14:59,Speaker mic00,It's a price.
332,14:58,14:59,Speaker mic01,Get the rice.
333,14:59,14:59,Speaker mic01,"No, no, no."
334,14:59,15:00,Speaker mic01,Get the rise.
